epoch	train_loss	validation_loss
0	0.05192650854587555	0.05425720661878586
1	0.05103901028633118	0.05332803353667259
2	0.05015827342867851	0.05240621790289879
3	0.04928571730852127	0.051492322236299515
4	0.04842190071940422	0.050586577504873276
5	0.04756706953048706	0.04968932271003723
6	0.04672158509492874	0.04880083352327347
7	0.04588574171066284	0.04792119190096855
8	0.04505964368581772	0.04705018922686577
9	0.04424314200878143	0.046187449246644974
10	0.04343592748045921	0.04533255472779274
11	0.0426376573741436	0.04448516666889191
12	0.04184809327125549	0.04364527016878128
13	0.04106731340289116	0.04281327500939369
14	0.0402958020567894	0.04199009761214256
15	0.039534542709589005	0.041177183389663696
16	0.03878501057624817	0.0403764508664608
17	0.038049135357141495	0.03959023207426071
18	0.03732921928167343	0.03882119059562683
19	0.03662784770131111	0.03807222098112106
20	0.03594783693552017	0.03734634444117546
21	0.03529205918312073	0.03664661571383476
22	0.03466341271996498	0.035976000130176544
23	0.034064650535583496	0.03533727303147316
24	0.03349831700325012	0.034732889384031296
25	0.03296661749482155	0.034164924174547195
26	0.03247133642435074	0.03363494202494621
27	0.03201374411582947	0.03314397111535072
28	0.03159458190202713	0.03269248828291893
29	0.031213995069265366	0.03228036314249039
30	0.030871599912643433	0.03190694376826286
31	0.03056643158197403	0.03157106414437294
32	0.030297083780169487	0.03127111494541168
33	0.030061684548854828	0.03100510686635971
34	0.029858024790883064	0.03077078051865101
35	0.029683632776141167	0.030565615743398666
36	0.02953578531742096	0.03038695640861988
37	0.02941165491938591	0.030232049524784088
38	0.029308298602700233	0.03009808622300625
39	0.029222756624221802	0.02998225949704647
40	0.029152074828743935	0.02988181822001934
41	0.029093358665704727	0.029794108122587204
42	0.029043836519122124	0.029716618359088898
43	0.029000908136367798	0.02964702434837818
44	0.028962185606360435	0.029583243653178215
45	0.028925549238920212	0.02952347882091999
46	0.02888920158147812	0.029466208070516586
47	0.028851665556430817	0.029410235583782196
48	0.028811819851398468	0.029354669153690338
49	0.028768885880708694	0.029298918321728706
50	0.028722433373332024	0.02924264781177044
51	0.028672300279140472	0.029185771942138672
52	0.02861860953271389	0.02912837639451027
53	0.028561681509017944	0.029070697724819183
54	0.028502002358436584	0.02901306375861168
55	0.028440168127417564	0.02895585633814335
56	0.02837682142853737	0.028899461030960083
57	0.02831263095140457	0.028844241052865982
58	0.02824823558330536	0.02879050187766552
59	0.028184223920106888	0.028738465160131454
60	0.028121087700128555	0.028688274323940277
61	0.028059236705303192	0.02863996848464012
62	0.02799896150827408	0.028593480587005615
63	0.027940448373556137	0.028548650443553925
64	0.027883756905794144	0.028505247086286545
65	0.0278288796544075	0.02846294641494751
66	0.027775686234235764	0.028421392664313316
67	0.027723994106054306	0.028380190953612328
68	0.027673566713929176	0.02833893895149231
69	0.027624133974313736	0.028297241777181625
70	0.027575412765145302	0.028254732489585876
71	0.02752712182700634	0.02821110375225544
72	0.027479004114866257	0.028166096657514572
73	0.02743084542453289	0.0281195230782032
74	0.02738245390355587	0.028071274980902672
75	0.027333710342645645	0.0280213113874197
76	0.027284536510705948	0.027969662100076675
77	0.027234910055994987	0.027916431427001953
78	0.02718484215438366	0.027861766517162323
79	0.02713439054787159	0.027805866673588753
80	0.027083635330200195	0.0277489572763443
81	0.027032675221562386	0.027691280469298363
82	0.026981618255376816	0.027633069083094597
83	0.026930559426546097	0.027574576437473297
84	0.02687959186732769	0.02751600556075573
85	0.02682877704501152	0.02745755761861801
86	0.026778167113661766	0.027399390935897827
87	0.026727775111794472	0.027341630309820175
88	0.02667759731411934	0.027284372597932816
89	0.02662760578095913	0.027227669954299927
90	0.026577740907669067	0.02717156894505024
91	0.026527948677539825	0.027116073295474052
92	0.026478156447410583	0.02706116810441017
93	0.02642829529941082	0.027006827294826508
94	0.026378294453024864	0.026953022927045822
95	0.026328105479478836	0.026899708434939384
96	0.026277678087353706	0.026846833527088165
97	0.026226989924907684	0.026794347912073135
98	0.02617601305246353	0.026742199435830116
99	0.026124760508537292	0.026690322905778885
